img	city	Latitude	Longitude
https://drive.google.com/u/0/open?usp=forms_web&id=1rIMqXhJVxFerDpt87xVVSNMjAQYf5iIL	Knoxville, US	35.9603948	-83.9210261
https://drive.google.com/u/0/open?usp=forms_web&id=1akhjqC4IfC_ZC_Edp0FAnuPdtEfOg1-E	Wood River, US	38.861159	-90.0976069
https://drive.google.com/u/0/open?usp=forms_web&id=1ajp_rW0tWwkj_6Sq0q9-C2oDOPW-SOpd	Coimbatore, IN	11.0018115	76.9628425
https://drive.google.com/u/0/open?usp=forms_web&id=1PlNf4xliVqG7H7BYGzWtH1vT27-1jUfq	Undefined, US	34.1284842	-80.8548092
https://drive.google.com/u/0/open?usp=forms_web&id=1pyeQnGa8rfkUyzy1QjQpYyjl-gRIYxJY	Varanasi, IN	25.3356491	83.0076292
https://drive.google.com/u/0/open?usp=forms_web&id=1fZHBHrlqbFf0kgtCO8zR2BusU9aAfESW	Undefined, US	25.957876	-80.192892
https://drive.google.com/u/0/open?usp=forms_web&id=1_vTM9qBnjfUu2XrffgPHgbj6WRA795uq	Kuala Lumpur, MY	3.1516964	101.6942371
https://drive.google.com/u/0/open?usp=forms_web&id=1fwUd1yVEpMYQHsUdYHlzW6lI1Wjb1LOM	City of New York, US	40.7127281	-74.0060152
https://drive.google.com/u/0/open?usp=forms_web&id=1h6R77vRNrgY6O1reCCXOUhJtnvoR5R_f	Undefined, BR	-10.3333333	-53.2
https://drive.google.com/u/0/open?usp=forms_web&id=1udQ58brOQr-u1zRYxOTvcn2XLs4gfanl	Coimbatore, IN	11.0018115	76.9628425
https://drive.google.com/u/0/open?usp=forms_web&id=1Er4_gRgjhvsaBK4bl6o_UeWqKlGGiE1O	Wilkesboro, US	36.145965	-81.1606401
https://drive.google.com/u/0/open?usp=forms_web&id=16JhA98GQy67y5IqWY3Wv77GyANSMCaPf	Chennai, IN	13.0836939	80.270186
https://drive.google.com/u/0/open?usp=forms_web&id=1eKWaSKZVTnS_dKfNz6pFBrFq2iNQZ4iW	Undefined, US	40.3270127	-86.1746933
https://drive.google.com/u/0/open?usp=forms_web&id=1D0ZFMKRlm30F-9zmIs0lqsHfhcdzJOXC	Undefined, US	40.3270127	-86.1746933
https://drive.google.com/u/0/open?usp=forms_web&id=1-fXILtkuPalD5aXwaq7tUJiRe-2Hm33-	Napoli, IT	40.8358846	14.2487679
https://drive.google.com/u/0/open?usp=forms_web&id=1EORwtND0V9uzDqDjRFL3LN8oKCgTTpMW	Rochester, US	43.157285	-77.615214
https://drive.google.com/u/0/open?usp=forms_web&id=1Guv1pD_y9--R-MZ-nhCmkWUf2RmfNqXf	Undefined, CA	50.000678	-86.000977
https://drive.google.com/u/0/open?usp=forms_web&id=168BHo_YaN7c4j0mH506n9DDP_ohx7MB3	Paesana, IT	44.6845642	7.2738406
https://drive.google.com/u/0/open?usp=forms_web&id=1riHTP7ccR1H2Gx1WYsG76RBg3_-wjsaB	Chennai, IN	13.0836939	80.270186
https://drive.google.com/u/0/open?usp=forms_web&id=1I2bP0OqYeHX3unK1buAZBi9UNiP5bW2N	Guwahati, IN	26.1805978	91.753943
https://drive.google.com/u/0/open?usp=forms_web&id=1_4CmMUd-BNycg_GPkguO4KT1wQLobp-u	Burgaw, US	34.5521113	-77.926098
https://drive.google.com/u/0/open?usp=forms_web&id=1vXqGhm5Cx6_M2r5ZT6pf0e5nud-hDtid	Tucson, US	32.2228765	-110.9748477
https://drive.google.com/u/0/open?usp=forms_web&id=1NdDR8hWPc1b0fWU6Vgp-wHL3BADyucyH	Mumbai, IN	19.0785451	72.878176
https://drive.google.com/u/0/open?usp=forms_web&id=1UrRcB97lQxFeIBVlrDETQ2VMF46LxEfr	Kirkintilloch, GB	55.9383914	-4.1549049
https://drive.google.com/u/0/open?usp=forms_web&id=1NTA6Y1MXdX5n1UKjeg2ZPqPRT-wHLM4L	Mumbai, IN	19.0785451	72.878176
https://drive.google.com/u/0/open?usp=forms_web&id=1CGx-HMhA0NSVCVqS3_ukC7aMY5NBjC7y	City of New York, US	40.7684351	-73.7770774
https://drive.google.com/u/0/open?usp=forms_web&id=1A7DdAJrn8qsghh0JSiEmxOUvB0wCk4wH	Manchester, GB	53.4794892	-2.2451148
https://drive.google.com/u/0/open?usp=forms_web&id=1g7E4gnLtidbBZoXO7_Sr6MZjv56JebB7	Santa Clarita, US	34.3916641	-118.542586
https://drive.google.com/u/0/open?usp=forms_web&id=15rFyE3PtFWujQGnGZBVmbt6JK2pI8puj	Rescaldina, IT	45.6159737	8.9489311
https://drive.google.com/u/0/open?usp=forms_web&id=1ug0O7h1c8BkXFHCAokPcVEl3-Wr43hoA	Undefined, US	28.6779683	-81.5115214
https://drive.google.com/u/0/open?usp=forms_web&id=13ItsVXfqhtPX6jLwTr2Caz6kUzTFg5hm	London, GB	51.5073219	-0.1276474
https://drive.google.com/u/0/open?usp=forms_web&id=1w_kYW5qORzj5F4DV2wQpPGGXt-m_TTNX	Louisville, US	38.2542376	-85.759407
https://drive.google.com/u/0/open?usp=forms_web&id=105y2g5kQglhdNGMLFjkaUkZNNQml5OXl	West Plains, US	36.7281652	-91.8525756
https://drive.google.com/u/0/open?usp=forms_web&id=1d23yXDjmvVrgbi6z7aMpHThvQ_6nbsas	Cicero, US	41.8455398	-87.7540199
https://drive.google.com/u/0/open?usp=forms_web&id=1j7rcz08uSpH2jlLjr0OZoOuvbjj0g9HY	Guildford, GB	51.2356068	-0.5732063
https://drive.google.com/u/0/open?usp=forms_web&id=1UMOC31lVNK34ny_BoxjoxPWX1Q1GpSsd	Ignace Township, CA	49.41276	-91.654816
https://drive.google.com/u/0/open?usp=forms_web&id=10fQh7qRdBJds4Of6GFlGzZpUSrLu2DbO	Ciudad de México, MX	19.4326296	-99.1331785
https://drive.google.com/u/0/open?usp=forms_web&id=1VkP7Vt7Z_gQqN3gZQqijiGtP1KafQ4FW	Morgantown, US	39.6296809	-79.9559437
https://drive.google.com/u/0/open?usp=forms_web&id=1fZ4k_jDzeA1d_A2XzMIX5h376wYB2ciD	Wilmington, US	39.7459468	-75.546589
https://drive.google.com/u/0/open?usp=forms_web&id=17DzxO75A8T0Gy5X4ecfhrGRD0TaHLA-G	Undefined, US	31.2638905	-98.5456116
https://drive.google.com/u/0/open?usp=forms_web&id=1NQc10oV15AynlYKlnOrgbsmE8Kui0Z9S	Chennai, IN	13.0836939	80.270186
https://drive.google.com/u/0/open?usp=forms_web&id=1dbj8TYqJbVcbnm9NSMLhadVIAA3fBHYu	Burgaw, US	34.5521113	-77.926098
https://drive.google.com/u/0/open?usp=forms_web&id=1tXwoih2fwWLdRmOlqbWaTnICoqf7Z4sd	Castiglione d'Adda, IT	45.2189124	9.6941106
https://drive.google.com/u/0/open?usp=forms_web&id=1Jd6kLvwXkXCO2BtRHuA5spBLYqbzPsJ0	Undefined, PA	8.559559	-81.1308434
https://drive.google.com/u/0/open?usp=forms_web&id=1scx9948Or9DfGJTq0nzV1QHud94HeU1O	Undefined, PA	8.559559	-81.1308434
https://drive.google.com/u/0/open?usp=forms_web&id=1o3x0yiOVJGHDQqnyGZ_k3vMR-j3QUcBH	Alexandria, US	38.8051095	-77.0470229
https://drive.google.com/u/0/open?usp=forms_web&id=169EsziZYkr9KYYLX8QEnnHpkISHoGHgW	Lakeland, US	28.0394654	-81.9498042
https://drive.google.com/u/0/open?usp=forms_web&id=1NJhgtUwAwN3usYSej45iLHnM1Y86n1QZ	Madurai, IN	9.9261153	78.1140983
https://drive.google.com/u/0/open?usp=forms_web&id=1STG4e_bSZmXkRpi7-hk7WHWvTQb4GLVn	Madurai, IN	9.9261153	78.1140983
https://drive.google.com/u/0/open?usp=forms_web&id=1V-sxGmsSnhKeRa5Ng2PlqW49pQdwmeBE	Salem, US	44.9391565	-123.033121
https://drive.google.com/u/0/open?usp=forms_web&id=1SbcLznUmIJPi5rrchz6e_uILrHyJwqBo	Silverton, US	45.0049305	-122.7832947
https://drive.google.com/u/0/open?usp=forms_web&id=1VuGqxy611Pld2WcdkfoptM5ltIG5hkSX	Albuquerque, US	35.0841034	-106.650985
https://drive.google.com/u/0/open?usp=forms_web&id=1JgQe2VergNYFwZFddsb3UtWwl7W10pGG	Roma, IT	41.8933203	12.4829321
https://drive.google.com/u/0/open?usp=forms_web&id=1nRyDtkZA12RJPZEZ8u9NScq5Too-lVVR	Undefined, IN	10.9301522	78.08485454572889
https://drive.google.com/u/0/open?usp=forms_web&id=11a-joXLKqjzn8GOTSZUJkQi2Aur0q81F	Los Angeles, US	34.0980031	-118.329523
https://drive.google.com/u/0/open?usp=forms_web&id=1HCQ-cSjvK_Kd9c_HckS2zQPmktk1xdYJ	San Francisco, US	37.7790262	-122.419906
https://drive.google.com/u/0/open?usp=forms_web&id=1aRBo3-z5uOYzqAcr_LkGXlwKb1feSa74	Buckeye, US	33.3703197	-112.583776
https://drive.google.com/u/0/open?usp=forms_web&id=1FUaMeRjUB_NIIOFGBxDFK9ZrI8B0Hz-p	Rio de Janeiro, BR	-22.9110137	-43.2093727
https://drive.google.com/u/0/open?usp=forms_web&id=1hETxKwIK-r5-3aYNZ9__ihoi2C9RDlwt	Boston, US	42.3602534	-71.0582912
https://drive.google.com/u/0/open?usp=forms_web&id=1jmAJAsPnCmw4RRAeCERqb3W8_uoe52bX	Undefined, US	30.4764878	-96.6353488
https://drive.google.com/u/0/open?usp=forms_web&id=1HoFoemjraYCwrJSZ-EXiTpjvJtNSM8ap	Undefined, US	30.4764878	-96.6353488
https://drive.google.com/u/0/open?usp=forms_web&id=14PpjTCX7iBgJalYYutynVvYJPNIV3cmb	Potsdam, DE	52.4009309	13.0591397
https://drive.google.com/u/0/open?usp=forms_web&id=1MtkaMoZGnGmC7tOauKmnyd8VddmWLTHy	Bellevue, US	47.6144219	-122.192337
https://drive.google.com/u/0/open?usp=forms_web&id=1LDXiH2L5IJiUhBEDR0i5d9ddJ9ZqSR81	Bengaluru, IN	12.9767936	77.590082
https://drive.google.com/u/0/open?usp=forms_web&id=1299XG3NCVrWOZJwl7A8A0vqsytNbCEtl	Undefined, US	37.0558643	-96.7683629
https://drive.google.com/u/0/open?usp=forms_web&id=1TYEPWiQHaqbvvFksgBpezZ4FIrSikB9_	Eugene, US	44.0505054	-123.0950506
https://drive.google.com/u/0/open?usp=forms_web&id=1J2aTm09seZ_Ttiuacxo4rvUs-nkQPpM0	Angra dos Reis, BR	-23.0063966	-44.316326
https://drive.google.com/u/0/open?usp=forms_web&id=16d_y28K6xolcvGL9Fe2zhZsuqZ5xuMuh	Rockford, US	42.2713945	-89.093966
